model,dataset,mse,mae,r2,rmse,best_train_loss,time,run
ConvTran,AppliancesEnergy,6.9147333718238295,2.040863037109375,0.4151096994329664,2.6295880612415,0.00033443374559283257,154.79796481132507,20251016_170905_run1_1821644519
ConvTran,AppliancesEnergy,5.2353430750647805,1.8856311525617326,0.5571627682386664,2.288087208797947,0.00034568093128894506,216.8908531665802,20251016_170905_run2_1530502700
ConvTran,AppliancesEnergy,6.522104785960524,2.059516225542341,0.4483206186757176,2.5538411826032807,0.00040788666198128147,196.5887405872345,20251016_170905_run3_1774866990
ConvTran,AppliancesEnergy,7.312040187951598,2.0253906704130626,0.38150306695611513,2.704078435983616,0.00019532231319891778,231.68051290512085,20251016_170905_run4_20287598

ConvTran,FloodModeling3,0.000475612791946648,0.016582719657732094,0.07418151592023559,0.021808548597892708,2.7799769498887886e-07,434.18518567085266,20251016_170905_run1_1821644519
ConvTran,FloodModeling3,0.00041697529557908593,0.014269825395034708,0.18832411030894736,0.020419972957354423,2.097913270486092e-07,277.35483407974243,20251016_170905_run2_1530502700
ConvTran,FloodModeling3,0.00042419446320705336,0.015349163957264112,0.17427142093049963,0.020595981724769844,2.542836091061281e-07,456.4490303993225,20251016_170905_run3_1774866990
ConvTran,FloodModeling3,0.0004788532461163822,0.01638277992606163,0.06787371171910339,0.021882715693359044,3.479306474589908e-07,397.82931447029114,20251016_170905_run4_20287598

ConvTran,BenzeneConcentration,12.590665778074815,2.5325813912073123,0.8039915686556572,3.5483328167006567,0.002298875932939624,1389.821215391159,20251016_170905_run1_1821644519
ConvTran,BenzeneConcentration,11.801004094763929,2.4365530148936454,0.8162848302326607,3.4352589559979214,0.0019632911064324716,1722.469159603119,20251016_170905_run2_1530502700
ConvTran,BenzeneConcentration,12.921007193995921,2.5697782208106554,0.7988488936070097,3.5945802528245103,0.0019946214307748084,1756.156519651413,20251016_170905_run3_1774866990
ConvTran,BenzeneConcentration,12.577426592369903,2.5147859716909515,0.8041976730879434,3.5464667758728408,0.001781821833235465,1587.824890613556,20251016_170905_run4_20287598

ConvTran,BeijingPM10Quality,16659.156756501077,87.94327295506623,0.08834338968976063,129.070355839368,16.556550517740778,5067.972758769989,20251016_170905_run1_1821644519
ConvTran,BeijingPM10Quality,16132.532216410946,85.25378094478945,0.1171624199769572,127.01390560254002,19.11211379643834,3308.763030052185,20251016_170905_run2_1530502700
ConvTran,BeijingPM10Quality,16486.947021146025,87.49232049581555,0.09776740471590795,128.4015070828455,21.87072604109445,2452.4319727420807,20251016_170905_run3_1774866990
ConvTran,BeijingPM10Quality,16662.09035136362,86.65753211782398,0.0881828514832057,129.0817196637991,20.067812981551917,3129.342082977295,20251016_170905_run4_20287598

ConvTran,Covid3Month,0.0027213131533317426,0.0398487186013553,-0.3666001692081746,0.05216620700541436,1.7439054967586084e-06,87.41903018951416,20251016_171109_run1_1582721660
ConvTran,Covid3Month,0.0029226427361096177,0.039432869407302534,-0.46770468250316277,0.05406147182707494,2.003257707526375e-06,78.73163199424744,20251016_171109_run2_792413071
ConvTran,Covid3Month,0.0025303680050633,0.03971348929631173,-0.270710553706315,0.0503027633939061,5.236808803082178e-06,48.9643394947052,20251016_171109_run3_648586596
ConvTran,Covid3Month,0.002846488318453535,0.042049959828680164,-0.4294611455815356,0.05335249121131585,4.175629926196832e-06,44.2794554233551,20251016_171109_run4_1891263816

ConvTran,HouseholdPowerConsumption1,74594.53867181933,175.3241551596639,0.720272675832228,273.1200078204073,53.191400044076396,11186.901456356049,20251016_171109_run1_1582721660
ConvTran,HouseholdPowerConsumption1,51972.752939867554,170.0789714207107,0.8051037064058663,227.97533406021705,33.08208368288591,11659.861597061157,20251016_171109_run2_792413071
ConvTran,HouseholdPowerConsumption1,41581.53087393093,149.8749011098122,0.844070483265037,203.9154993469867,34.13218361259307,9722.095383882523,20251016_171109_run3_648586596
ConvTran,HouseholdPowerConsumption1,44810.79808726544,160.11928985139718,0.8319608262754961,211.6856114318246,29.871778040124266,11315.737448453903,20251016_171109_run4_1891263816

ConvTran,FloodModeling2,0.00017002274694244258,0.007576320227698901,0.5036947761168149,0.013039277086650264,7.222349659293751e-08,302.3833680152893,20251016_171109_run1_1582721660
ConvTran,FloodModeling2,0.00010217498026186331,0.0037442373843928475,0.7017459289062609,0.010108164040114472,4.0195448866158736e-07,185.011212348938,20251016_171109_run2_792413071
ConvTran,FloodModeling2,0.00010762199759928536,0.004636173150432643,0.685845802553991,0.010374102255100697,7.278274434833871e-07,129.80211925506592,20251016_171109_run3_648586596
ConvTran,FloodModeling2,0.00010827579122222027,0.004190383488266029,0.6839373450314574,0.01040556539656641,2.441449621850622e-07,169.4091682434082,20251016_171109_run4_1891263816

ConvTran,IEEEPPG,646.2631649743206,19.16675386658634,0.3311328144026554,25.421706570848478,0.00921216128368723,7319.131259679794,20251016_171109_run1_1582721660
ConvTran,IEEEPPG,697.7696717852863,18.973974877093212,0.27782479049265896,26.415330241836582,0.019439449761383135,3444.9319763183594,20251016_171109_run2_792413071
ConvTran,IEEEPPG,723.6552345493318,19.403203355260644,0.2510338414614257,26.900840777740235,0.010918068939744077,5154.164308547974,20251016_171109_run3_648586596
ConvTran,IEEEPPG,576.4878550446273,16.91478721779513,0.4033486201397979,24.010161495596552,0.009159271934014909,6741.594094991684,20251016_171109_run4_1891263816

ConvTran,NewsHeadlineSentiment,0.025878044289746827,0.1245581122490519,-0.2790058731333702,0.16086654185922822,0.000449280690854807,37735.030903577805,20251016_171116_run1_1441077533
