model,dataset,mse,mae,r2,rmse,best_train_loss,time,run
MLP,BeijingPM10Quality,13851.675870135337,78.71123782428432,0.24198012807846525,117.69314283396182,15.540080656079482,9471.77672624588,20251016_160847_run2_1980493821
MLP,BeijingPM10Quality,13772.28793594488,79.48252459902393,0.2463245577540767,117.35539159299363,15.22911500938788,8263.036829948425,20251016_160847_run3_379845023
MLP,BeijingPM10Quality,13830.396946046156,78.46802703627694,0.243144597090297,117.60270807275722,17.57449268226476,5206.906103372574,20251016_160847_run4_121957888
MLP,FloodModeling1,0.0003159519280425913,0.013322200220410186,0.11063157353409458,0.017775036653762247,1.5157402288089267e-05,386.54891538619995
MLP,FloodModeling1,0.000333103164856429,0.013372442657404606,0.06235280976275692,0.018251114071651323,5.587278429492705e-07,65.41378569602966,20251016_160903_run1_658465249
MLP,FloodModeling1,0.0003501517537001385,0.01463988438101098,0.014362988249940867,0.018712342282572177,5.653095703199802e-07,331.86901330947876,20251016_160903_run2_974909479
MLP,FloodModeling1,0.00032774229950946503,0.013613731701775352,0.07744303063168045,0.018103654313686643,6.180654689627591e-07,352.5338444709778,20251016_160903_run3_477037311
MLP,FloodModeling1,0.0003673425025968095,0.014661084159766094,-0.034026997501125145,0.01916618122101556,5.576851661687799e-07,323.8022155761719,20251016_160903_run4_1938297006
MLP,HouseholdPowerConsumption2,4508.40632304304,49.95264535916442,-0.6036657937987524,67.14466712288505,244.59437298870728,284.143678188324
MLP,HouseholdPowerConsumption2,5605.906403172899,57.97815573006955,-0.9940528199636172,74.87260115137512,8.378851676787306,31.365428686141968,20251016_160903_run1_658465249
MLP,HouseholdPowerConsumption2,4375.85638515996,49.13421526212387,-0.5565170263358923,66.15025612316222,9.63837542437867,119.86073517799377,20251016_160903_run2_974909479
MLP,HouseholdPowerConsumption2,4922.996488182697,52.784886734478675,-0.7511378756476395,70.16406835541036,7.971363615509648,108.31050658226013,20251016_160903_run3_477037311
MLP,HouseholdPowerConsumption2,4141.153770906192,47.63021482357826,-0.47303197037051437,64.35179695164847,8.798076030551988,139.1725959777832,20251016_160903_run4_1938297006
MLP,LiveFuelMoistureContent,2373.3343302146477,36.17076909905238,-0.4030742927171391,48.71687931522962,233.8962453104451,1137.5176196098328
MLP,LiveFuelMoistureContent,2333.3204759254754,36.86863065050138,-0.3794187926930066,48.30445606696628,7.764051459765932,860.1150476932526,20251016_160903_run1_658465249
MLP,LiveFuelMoistureContent,2459.5783167484333,37.400564135620925,-0.4540602490008683,49.59413591089609,7.3924193864151295,1885.3427784442902,20251016_160903_run2_974909479
MLP,LiveFuelMoistureContent,2305.5880925157794,36.704039243988646,-0.3630238862769346,48.01653978074409,8.05262144008476,1219.7641580104828,20251016_160903_run3_477037311
MLP,LiveFuelMoistureContent,2463.518252772013,36.804619424074694,-0.45638947117545126,49.633841809515545,6.580506364902657,1761.602222919464,20251016_160903_run4_1938297006
MLP,BeijingPM25Quality,7716.693960730505,59.12150941560083,0.39148925519654343,87.8447150415465,233.8819841825636,9039.20759677887
MLP,BeijingPM25Quality,7925.015993108686,61.336210770198925,0.37506172862538245,89.0225589000265,10.83922243382351,4836.593927145004,20251016_160903_run1_658465249
MLP,BeijingPM25Quality,7842.542521224279,59.56519434777002,0.3815652901322012,88.55813074599237,9.894335918487329,6040.404971599579,20251016_160903_run2_974909479
MLP,BeijingPM25Quality,8125.182804647189,62.09070974068861,0.3592772934522275,90.13979589863285,6.3935074832619865,13550.554760694504,20251016_160903_run3_477037311
MLP,BeijingPM25Quality,7773.0515999876125,60.44128787441979,0.38704509436624124,88.16491138762412,9.547576157233323,4882.806059122086,20251016_160903_run4_1938297006
MLP,Covid3Month,0.0022459590940514724,0.03209686953360673,-0.12788492357359105,0.04739155087198004,5.27934140596439e-05,181.72689962387085
MLP,Covid3Month,0.0021630830476234027,0.032332995517148834,-0.08626589162453335,0.046508956638731454,2.0171037704130866e-06,29.010279893875122,20251016_160916_run1_1233243508
MLP,Covid3Month,0.0021394302456554807,0.03128066334537551,-0.0743878307949537,0.04625397545785098,1.4360460227180738e-06,100.36379718780518,20251016_160916_run2_730003323
MLP,Covid3Month,0.002425815916584687,0.03220109926292398,-0.21820615830771528,0.049252572690009676,2.2681128029944374e-06,71.41772675514221,20251016_160916_run3_673069373
MLP,Covid3Month,0.002243635721781686,0.03095000375398114,-0.12671816298481575,0.047367032013645165,1.192726150683094e-06,148.88302969932556,20251016_160916_run4_2044734337
MLP,HouseholdPowerConsumption1,96070.60934461473,231.60797882358116,0.6397380430038258,309.95259209210485,20651.283633074665,116.95513725280762
MLP,HouseholdPowerConsumption1,99600.36614808855,240.10392474572095,0.6265015588968232,315.5952568529644,665.8702076342282,17.8741397857666,20251016_160916_run1_1233243508
MLP,HouseholdPowerConsumption1,95542.29738828006,237.73854305445278,0.6417191972880758,309.09917079843495,623.2426725041946,76.37257790565491,20251016_160916_run2_730003323
MLP,HouseholdPowerConsumption1,107453.65963268671,251.40294429512136,0.5970519395082559,327.80125020000565,609.3412705799077,101.39947891235352,20251016_160916_run3_673069373
MLP,HouseholdPowerConsumption1,96686.89945131377,236.61138495898456,0.6374269732455362,310.94517113361604,590.6368668729027,143.97000694274902,20251016_160916_run4_2044734337
MLP,FloodModeling2,0.0003733842978376538,0.004378781389834276,-0.08992814705855845,0.019323154448424144,4.383316914303843e-06,272.525990486145
MLP,FloodModeling2,0.0004117857375278611,0.005224497831282924,-0.2020239428601458,0.02029250446662169,1.2060968718935733e-07,69.0454535484314,20251016_160916_run1_1233243508
MLP,FloodModeling2,0.00041104083218975645,0.004266033792377112,-0.19984952551159552,0.02027414195939637,1.324321004980557e-07,255.71820855140686,20251016_160916_run2_730003323
MLP,FloodModeling2,0.0004737186197403419,0.004471842403435588,-0.3828092408567825,0.02176507798608454,1.4269276222033077e-07,256.6134147644043,20251016_160916_run3_673069373
MLP,FloodModeling2,0.00038317434238343114,0.004597476243379697,-0.11850579527031946,0.019574839523823207,1.6428761254219314e-07,278.8671119213104,20251016_160916_run4_2044734337
MLP,IEEEPPG,2329.9687094587825,39.56144202473652,-1.4114628493293404,48.26974942403143,170.05091105327347,381.95134568214417
MLP,IEEEPPG,2118.990392879845,37.7292104988213,-1.1931052506290851,46.032492794545085,5.976121889520015,67.705730676651,20251016_160916_run1_1233243508
MLP,IEEEPPG,2053.2338337481983,37.12508303860584,-1.1250487575088295,45.3126233377433,5.646475869605983,317.0581328868866,20251016_160916_run2_730003323
MLP,IEEEPPG,2423.118762695119,40.573851457561354,-1.5078709649750883,49.22518423221105,5.342258026157569,602.3081929683685,20251016_160916_run3_673069373
MLP,IEEEPPG,2415.2833903081987,40.39810265834073,-1.4997615387218457,49.145532760447296,5.723403218644776,389.867399930954,20251016_160916_run4_2044734337
MLP,BIDMC32SpO2,21.992996661174868,3.5849913851128563,-0.0007476389770337821,4.689669141973116,18.19215398496336,2570.084013938904
